customer_id,gender,age,tenure_months,contract_type,state,signup_date
11916,Female,31,29,One year,Gujarat,2019-08-22
11917,Female,44,44,One year,Maharashtra,2021-12-10
11918,Male,58,21,One year,Tamil Nadu,2019-06-04
11919,Male,57,19,One year,Delhi,2022-10-25
11920,Male,45,25,One year,Karnataka,2020-05-18
11921,Male,43,29,One year,Tamil Nadu,2018-01-16
11922,Female,66,34,Month-to-month,Delhi,2023-01-06
11923,Male,19,27,Two year,Maharashtra,2021-02-03
11924,Female,42,35,One year,Karnataka,2018-10-10
11925,Male,73,30,One year,Gujarat,2021-02-01
11926,Male,20,37,Two year,Maharashtra,2018-12-27
11927,Male,25,30,Month-to-month,West Bengal,2022-08-09
11928,Female,61,25,Month-to-month,Delhi,2020-11-24
11929,Male,50,25,Month-to-month,Karnataka,2018-04-23
11930,Female,59,33,Month-to-month,Karnataka,2018-11-04
11931,Female,69,40,One year,Maharashtra,2023-04-19
11932,Male,52,30,Month-to-month,Karnataka,2020-08-16
11933,Male,23,39,Month-to-month,Delhi,2020-12-12
11934,Male,56,28,Month-to-month,Maharashtra,2023-02-26
11935,Female,69,39,Month-to-month,Gujarat,2021-01-09
11936,Male,40,22,One year,Maharashtra,2022-06-28
11937,Female,42,39,One year,Maharashtra,2020-04-13
11938,Female,67,29,Month-to-month,Gujarat,2021-10-24
11939,Male,60,32,Month-to-month,West Bengal,2018-08-30
11940,Male,36,39,Month-to-month,Delhi,2018-01-31
11941,Female,22,32,Month-to-month,West Bengal,2023-01-27
11942,Female,68,39,Month-to-month,West Bengal,2019-12-05
11943,Female,28,43,Two year,West Bengal,2020-05-18
11944,Male,73,30,Month-to-month,Tamil Nadu,2021-10-16
11945,Female,29,28,Month-to-month,West Bengal,2018-08-21
11946,Male,27,30,Month-to-month,Tamil Nadu,2022-06-22
11947,Female,25,32,One year,Gujarat,2020-11-23
11948,Female,41,37,One year,Delhi,2021-06-20
11949,Male,45,24,One year,West Bengal,2020-08-08
11950,Female,58,35,Month-to-month,Karnataka,2018-02-28
11951,Male,53,35,Two year,Gujarat,2020-02-10
11952,Male,54,27,Month-to-month,Tamil Nadu,2022-04-02
11953,Female,38,25,Month-to-month,Delhi,2021-01-06
11954,Male,25,23,Month-to-month,Maharashtra,2019-12-19
11955,Male,72,29,Month-to-month,Delhi,2018-10-29
11956,Female,26,40,Two year,Delhi,2022-08-29
11957,Male,64,30,Two year,West Bengal,2020-03-13
11958,Male,32,35,Month-to-month,West Bengal,2020-06-15
11959,Male,65,27,Two year,Tamil Nadu,2018-04-22
11960,Female,63,25,One year,Tamil Nadu,2021-12-07
11961,Male,57,26,Two year,West Bengal,2023-04-08
11962,Female,35,25,Month-to-month,West Bengal,2018-11-13
11963,Female,59,37,Month-to-month,Karnataka,2023-03-04
11964,Male,37,29,Month-to-month,Karnataka,2021-03-14
11965,Male,23,25,One year,Gujarat,2019-10-30
11966,Male,29,26,Month-to-month,West Bengal,2019-11-21
11967,Female,19,28,Month-to-month,Maharashtra,2023-02-25
11968,Male,24,32,Month-to-month,Karnataka,2022-07-30
11969,Male,33,40,Month-to-month,Tamil Nadu,2023-05-08
11970,Male,20,25,One year,Delhi,2023-01-25
11971,Male,62,32,Two year,Gujarat,2018-01-18
11972,Male,20,28,One year,Karnataka,2021-10-06
11973,Female,44,33,Two year,Delhi,2023-06-02
11974,Female,67,27,Month-to-month,Delhi,2021-03-24
11975,Male,60,29,Month-to-month,Karnataka,2022-12-13
11976,Male,57,42,Month-to-month,Maharashtra,2022-03-10
11977,Male,55,27,Month-to-month,Maharashtra,2020-02-17
11978,Male,50,30,Month-to-month,Gujarat,2018-12-26
11979,Female,45,33,One year,Maharashtra,2018-11-28
11980,Male,18,31,Month-to-month,Gujarat,2023-04-26
11981,Female,72,23,One year,Tamil Nadu,2019-06-12
11982,Female,25,38,Month-to-month,Karnataka,2018-01-12
11983,Male,54,34,Month-to-month,Delhi,2021-01-03
11984,Female,49,29,Month-to-month,Gujarat,2018-07-31
11985,Female,65,36,Month-to-month,Maharashtra,2022-09-11
11986,Female,60,31,Month-to-month,Gujarat,2019-10-03
11987,Female,54,30,Month-to-month,West Bengal,2018-10-10
11988,Male,21,43,Month-to-month,Gujarat,2021-05-03
11989,Male,47,27,Month-to-month,Maharashtra,2020-02-19
11990,Female,23,36,Month-to-month,West Bengal,2020-11-19
11991,Male,63,33,One year,West Bengal,2020-10-29
11992,Male,71,25,One year,Maharashtra,2021-08-25
11993,Male,36,19,Month-to-month,West Bengal,2022-01-08
11994,Male,49,31,One year,Karnataka,2021-08-26
11995,Male,26,34,One year,Delhi,2019-11-08
11996,Female,29,35,One year,Karnataka,2019-12-06
11997,Male,28,24,Month-to-month,Karnataka,2019-03-02
11998,Male,63,40,Month-to-month,Maharashtra,2023-01-15
11999,Male,72,36,One year,Maharashtra,2022-12-01
